,1,,1000,,1500,,1600,,1700,,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,032","2,231","2,106","2,316","2,504","2,456","2,480","2,643","2,702","3,016","3,145","2,933","2,567","2,593","2,933","3,390","4,657","4,567","4,693","5,282","6,033","6,356","6,439","4,293","4,162","4,226","5,006","5,076","5,248","5,741","6,190","6,277","6,408","6,643","6,767","6,934","7,565","7,992","8,365","8,778","8,992","9,378","9,709","10,635","11,128","11,613","12,255","12,757","13,877","14,532","15,364","16,221","17,412","18,593","19,779","20,164","21,654","23,344","24,511","25,667","26,632","26,804","25,858","25,193","25,321","25,167","25,199","26,094","27,110","28,179","29,050","30,125","31,601","32,865","34,212","35,923","37,000","38,518","40,482","42,020","43,533","44,549","45,551","46,512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haïti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,059","3,085","3,137","3,168","3,202","3,254","3,302","3,489","3,378","3,654","3,507","3,814","3,587","3,871","3,688","3,926","3,767","4,128","3,860","3,772","3,813","3,790","3,713","3,860","3,986","4,174","4,445","4,603","4,810","5,114","4,995","5,422","5,448","5,710","6,127","6,591","6,410","6,191","6,238","6,256","6,269","6,261","6,214","6,263","6,329","6,323","6,329","5,456","5,336","4,893","5,138","5,349","5,493","5,614","5,765","5,817","5,755","5,723","5,752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,927,"1,008","1,002",936,"1,130","1,140","1,252","1,408","1,394","1,485","1,517","1,359","1,275","1,235","1,180","1,201","1,148","1,215","1,249","1,334","1,331","1,217","1,219","1,247","1,536","1,653","1,760","1,797","1,822","1,880","1,982","2,058","2,220","2,094","2,149","2,322","2,429","2,506","2,569","2,728","2,798","2,959","3,069","3,229","3,509","3,713","3,922","4,154","4,187","4,296","4,462","4,635","4,866","4,826","4,949","5,467","6,047","6,662","6,976","7,014","7,196","7,078","7,030","7,312","7,640","7,710","8,167","8,571","8,894","8,898","9,138","9,668","10,355","10,158","10,534","10,913","11,459","11,791","11,567","12,134","12,450","12,789","13,234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica ,,,,,,,,,,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,,,,,,,,,,,,,,,,,,,,,,,,,"1,131",,,,"1,217","1,436",,,"2,141","2,007",,,"1,837","1,985","2,145","2,446","2,727","3,008","3,307","3,789","3,849","4,064","4,330","4,453","4,533","4,681","5,050","5,456","5,695","5,915","6,218","6,681","7,481","7,481","7,706","8,411","8,095","8,093","7,603","7,443","7,496","7,363","6,957","7,142","7,237","7,405","7,343","7,003","7,119","7,668","7,889","8,428","8,890","8,917","9,140","9,304","9,481","9,642","9,497","9,355","9,317","9,308","9,411","9,574","9,672","9,895",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,840,769,823,872,963,837,841,"1,065","1,190",962,900,810,"1,019",925,940,748,811,839,"1,042","1,139","1,246","1,200","1,316","1,303","1,309","1,422","1,426","1,550","1,522","1,774","1,894","2,215","2,268","2,480","2,646","2,645","2,868","2,877","2,920","2,960","3,182","3,529","3,912","4,370","4,786","4,944","5,288","5,360","5,716","5,771","6,055","6,248","6,566","7,505","7,493","7,880","8,556","7,884","5,785","6,043","6,367","6,312","6,609","6,474","6,204","6,077","6,035","5,367","5,296","5,297","5,281","5,323","5,302","5,514","5,762","6,033","6,340","6,600","7,889","7,500","7,726","7,775","7,952",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,671","1,698","1,769","1,664","1,702","1,710","1,695","1,787","1,895","1,963","2,077","2,185","2,414","2,432","2,589","2,744","3,040","3,295","3,606","3,761","4,091","4,395","4,762","5,109","5,507","5,839","6,312","6,645","7,052","7,221","7,338","7,458","7,546","8,285","8,651","9,961","10,367","10,939","11,013","10,963","11,480","11,857","12,150","10,256","10,215","10,688","11,650","12,605","13,273","13,685","13,945","14,280","14,908","15,504","16,000","16,400","16,493","16,861","17,590",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,057","1,947","1,979","2,095","2,139","2,185","2,108","2,314","2,012","2,035","2,377","2,338","2,383","2,343","2,410","2,452","2,564","2,672","2,795","2,952","2,944","2,970","3,111","3,330","3,421","3,569","3,773","3,815","4,058","4,202","4,365","4,636","4,839","5,088","5,487","5,945","6,328","6,758","7,478","8,297","9,215","10,549","11,458","11,058","10,724","11,061","11,501","11,486","11,988","12,764","13,509","13,923","14,271","14,514","15,094","15,547","16,247","16,458","16,886","16,819","16,903","16,835","17,184","17,174","17,827",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,755","4,929","5,214","5,445","5,669","5,961","6,388","6,708","6,901","7,521","8,066","8,835","9,500","10,488","11,232","12,254","13,119","13,944","14,606","15,899","17,280","18,375","19,732","20,908","20,919","20,388","21,464","22,867","24,379","25,868","26,263","26,544","25,734","25,855","27,747","28,319","30,630","32,136","34,228","35,919","37,277","38,136","39,877","41,729","43,475","45,453","46,953","48,549","50,103","52,207","53,826","55,010","55,285","56,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,322","2,526","2,612","2,682","2,730","3,111","3,756","4,088","4,423","4,692","5,258","5,488","5,781","6,076","6,283","6,603","6,891","7,035","7,400","7,604","7,873","7,954","8,414","8,553","9,011","9,181","10,059","10,698","11,947","12,500","13,501","14,096","13,271","12,231","12,967","12,436","12,028","11,473","11,027","10,937","11,110","11,499","11,372","11,236","11,708","12,188","12,651","13,043","13,669","14,598","15,299","15,948","16,459","18,566",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total 15 Latin American countries,,,,,,,,,,,"3,240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,974",,,,,,,,,,,,,"16,670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,490","59,213","62,557","62,146","64,808","67,906","72,273","77,145","79,652","80,312","84,166","87,025","92,302","97,028","102,053","107,298","113,174","119,905","124,347","130,284","136,754","144,319","153,132","164,668","172,299","177,008","187,112","198,040","209,309","215,400","221,288","227,176","223,813","222,905","229,678","232,140","236,349","239,604","246,703","254,427","259,934","263,770","268,698","273,504","283,114","294,266","304,050","316,288","327,084","335,989","338,835","347,609","354,051","365,105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total 24 small Caribbean countries ,,,,,,,,,,,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,217",,,,,,,,,,,,,"1,782",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,083","4,313","4,556","4,813","5,083","5,370","5,671","5,991","6,328","6,685","7,060","7,458","7,878","8,321","8,790","9,285","9,808","10,359","10,942","11,558","12,210","12,897","13,544","14,392","14,585","14,783","14,983","15,187","15,392","15,601","15,812","16,026","16,243","16,462","16,686","16,912","17,142","17,374","17,611","17,851","18,094","18,545","19,007","19,481","19,966","20,464","20,975","21,497","22,033","22,634","22,846","22,617","22,804","23,662",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Latin America,"2,240",,"4,560",,"7,288",,"3,763",,"6,346",,"14,921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,911",,,,,,,,,,,,,"120,796",,,,,,,,,,,,,,,,,,,,,,,,,,,"251,167",,,,,,,,,,"415,328","437,608","452,888","469,305","497,515","530,740","553,757","595,616","626,497","639,244","682,112","715,056","744,539","767,314","819,922","861,731","904,677","945,664","1,001,657","1,066,039","1,139,998","1,208,086","1,285,575","1,389,460","1,470,339","1,517,433","1,600,860","1,676,669","1,748,945","1,859,213","1,960,037","1,972,262","1,949,593","1,898,753","1,970,580","2,029,889","2,113,143","2,180,397","2,200,359","2,227,686","2,239,815","2,322,924","2,397,205","2,480,215","2,609,704","2,647,621","2,740,151","2,883,556","2,949,534","2,956,770","3,064,216","3,085,421","3,074,858","3,132,145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 East Asian countries ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China ,"26,820",,"27,494",,"61,800",,"96,000",,"82,800",,"228,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247,200",,,,,,,,,,,,,,,,,,,,"189,740",,,,,,,,,,,,,,,,,,,,"205,379",,,,,,,,,,"218,154",,,,,,,,,,,,,"241,431",,,,,,,,,,,,,,,,"274,090","277,567","280,393","289,304","289,304","264,091","285,403","303,433","296,043","288,653",,,,,,,,,,,,"244,985","273,733","305,854","321,030","331,550","350,908","382,892","405,386","450,977","457,139","441,694","365,092","366,465","402,776","450,312","501,769","548,841","533,407","522,728","567,545","636,937","668,646","688,186","739,414","751,924","798,346","793,568","843,097","935,083","1,007,193","1,041,142","1,103,378","1,186,387","1,287,034","1,447,262","1,596,691","1,703,670","1,883,027","2,016,024","2,051,813","2,123,852","2,263,794","2,483,921","2,724,344","2,997,060","3,450,084","3,521,141","3,706,647","3,717,352","3,961,441","4,319,339","4,780,797","5,374,025","6,187,983",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India ,"33,750",,"33,750",,"60,500",,"74,250",,"90,750",,"111,417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125,681",,,,,,,,,,,,,,,,,,,,"134,882",,,,,,,,,,,,,,"146,409","151,985","148,134","155,899","158,358","155,063","163,341","148,317","160,224","164,280","166,799","162,696","150,699","178,236","178,599","164,690","170,466","173,957","188,504","191,141","192,060","188,587","193,979","182,234","184,844","210,241","210,439","209,354","208,946","204,242","215,400","210,110","216,245","212,341","185,202","210,730","194,051","208,785","217,594","210,511","220,763","223,375","230,410","230,426","232,745","242,409","244,097","242,489","245,209","245,433","247,712","245,361","254,896","250,768","251,375","256,924","265,455","270,531","269,278","279,898","276,954","272,503","258,164","213,680","215,927","221,631","222,222","227,362","234,148","248,963","259,262","265,527","280,978","277,924","299,137","305,499","326,910","336,744","344,204","361,442","389,262","373,814","377,207","408,349","418,907","446,872","469,584","474,338","472,766","494,832","500,146","544,683","551,402","593,834","625,695","594,510","637,202","675,882","697,705","753,942","783,042","814,344","848,990","886,154","978,822","1,043,912","1,098,100","1,112,340","1,169,301","1,238,272","1,328,047","1,425,623","1,537,383","1,611,108","1,715,943","1,819,937","1,899,526","2,009,448","2,080,337","2,267,136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia ,,,,,"6,046",,,,"7,598",,"10,970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,633",,,,,,,,,,,,,,,,,,,,"18,929","19,021","19,158","19,660","20,162","20,481","21,028","21,302","21,028","21,439","21,758","23,218","22,443","22,214","24,495","24,815","24,678","24,951","25,179","25,316","24,815","25,362","26,411","27,187","27,643","28,281","28,099","28,509","28,874","30,608","31,748","31,352","30,904","32,637","33,314","33,823","34,869","35,698","35,800","37,659","40,180","42,442","42,818","45,152","45,076","45,647","46,350","46,513","47,597","51,402","50,779","51,212","52,033","52,858","55,683","57,610","60,781","64,989","68,099","70,015","70,525","65,218","64,461","64,035","64,400","66,674","71,517","78,485","80,044","80,861","86,682","89,316",,,,,,,,"61,872","66,358","71,304","74,679","78,394","83,283","85,571","86,700","92,631","89,293","93,129","97,082","103,446","103,332","99,371","103,043","104,070","104,089","101,739","111,662","125,408","138,612","146,200","162,748","186,900","196,374","196,374","213,675","230,338","240,853","253,961","275,805","294,768","283,922","295,296","315,677","323,451","342,452","359,323","379,917","414,090","450,901","473,680","524,482","560,544","602,585","651,997","704,156","735,844","639,448","644,564","675,503","697,794","727,094","762,545",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan ,"1,200",,"3,188",,"7,700",,"9,620",,"15,390",,"20,739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,732",,,,,,,,,,,,,,,,,,,,"25,393","25,709","26,005","26,338","26,644","28,698","28,019","28,910","28,825","30,540","31,779","30,777","31,584","31,618","31,872","33,052","35,395","36,982","35,310","37,016","40,556","38,621","41,200","41,344","46,288","46,933","44,353","45,285","53,883","49,870","52,020","53,883","51,089","54,671","55,101","54,170","61,263","63,198","63,628","63,556","64,559","68,070","70,507","71,653","69,503","75,952","87,703","90,641","91,573","100,959","94,654","105,043","104,757","104,828","107,766","112,209","113,212","114,860","124,246","128,116","118,801","119,804","129,835","142,589","142,876","146,817","157,493","165,017","176,051","203,781","209,728","212,594","211,448","214,457","205,214","102,607","111,492","120,377","138,290","147,534","160,966","181,025","202,005","216,889","229,151","248,855","267,567","287,130","303,857","331,570","375,090","420,246","457,742","496,514","554,449","586,744","649,189","721,132","813,984","915,556","1,013,602","1,061,230","1,150,516","1,242,932","1,227,706","1,265,661","1,315,966","1,373,741","1,446,165","1,525,477","1,568,457","1,618,185","1,667,653","1,706,380","1,773,223","1,851,315","1,904,918","1,984,142","2,107,060","2,208,858","2,321,153"," 2,398,928 "," 2,422,245 "," 2,428,242 "," 2,454,919 "," 2,504,246 "," 2,590,265 "," 2,636,148 "," 2,608,549 "," 2,605,014 "," 2,667,151 "," 2,672,570 "," 2,664,475 ","2,699,261",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,,,,,,,,,,,"1,271",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,119","6,232","5,367","5,711","5,932","6,252","6,610","6,734","7,747","8,243","8,390","9,272","9,103","8,532","9,966","11,624","13,272","12,757","13,826","13,505","15,124","14,196","15,495","15,617","16,399","16,808","17,458","18,208","18,230","18,372","19,189","19,370","19,545","18,218","20,726","22,219","22,948","24,548","24,993",,,,,,"12,131","16,922","19,772","21,022","22,616","25,054","26,609","28,988","31,168","33,331","35,670","37,599","38,900","41,548","42,114","44,480","46,603","49,893","51,613","54,331","56,736","59,756","62,712","65,632","68,102","71,799","75,710","82,464","85,398","90,150","98,090","103,585","108,942","115,086","121,012","125,154","129,648","132,115","122,440","113,493","117,371","122,432","130,699","138,809","143,025","142,191","142,668","145,704","152,115","159,264","168,507","177,264","176,200","182,192","193,066","196,439","204,971","214,595",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea ,,,,,"3,282",,,,"5,005",,"5,637",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,891",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,361","8,789","9,206","9,709","11,433","11,286","12,596","13,689","14,705","12,889","14,069","13,075","14,165","14,420","14,557","15,177","15,913","16,105","15,328","14,583","14,767","14,899","18,156","18,275","20,084","21,753","23,827","24,895","22,315","25,001","25,347","25,203","25,569","24,462","12,236","13,295","14,295","15,383","16,548","17,800","16,430","17,497","22,570","23,894","25,191","25,311","27,262","28,691","29,803","30,395","31,930","32,898","35,797","38,888","41,230","46,195","49,555","55,880","64,350","69,877","76,695","82,304","96,231","104,605","111,548","124,664","137,531","150,442","161,172","156,846","166,581","179,220","199,828","217,167","231,386","258,122","287,854","320,301","340,751","373,150","407,582","429,744","453,344","490,745","534,517","571,926","598,526","557,500","610,387","662,185","687,591","735,518","758,297",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand ,,,,,,,,,,,"2,659",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,511",,,,,,,,,,,,,,,,,,,,"5,229",,,,,,,,,,,,,,,,,,,,,,,"7,304",,,,,,,,,,,,,,,,"9,568",,,,,,,,,"12,380",,,,,,,,,,,,"16,375","17,532","18,503","20,542","20,381","22,162","22,540","22,792","23,616","26,457","29,665","31,210","33,636","36,360","38,841","41,933","46,654","50,552","54,695","58,980","62,842","65,886","68,666","75,511","78,894","82,799","90,391","99,304","109,112","114,828","120,116","127,211","134,020","141,504","149,644","156,598","165,264","180,996","205,047","230,043","255,732","277,618","300,059","325,215","354,484","387,097","409,936","404,197","361,756","377,846","395,791","404,369","425,945","455,204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan,,,,,,,,,,,"1,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,290",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,456","2,591","2,634","2,725","3,449","3,826","3,384","3,624","3,581","3,316","3,793","4,046","4,110","4,502","4,314","4,337","5,315","5,149","5,073","5,055","5,747","5,288","5,677","6,807","6,639","6,986","7,395","8,094","8,064","8,871","9,524","6,492","4,459","4,849","5,274","5,736","6,238","6,784","7,378","8,179","9,093","10,092","10,927","11,853","12,481","13,360","14,510","15,871","16,725","17,931","19,453","22,150","24,971","26,688","29,378","32,688","35,447","38,651","43,509","49,591","57,358","63,519","62,384","63,818","75,108","84,267","94,833","101,759","104,753","113,222","119,254","132,294","148,650","156,878","177,721","190,493","192,229","195,311","200,477","215,620","231,766","248,023","265,650","282,715","299,967","319,997","334,622","352,772","373,438","365,281","378,396","390,671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,197","23,266","24,628","24,974","25,706","26,072","26,581","25,177","27,821","27,231","26,702","28,126","29,733","31,421","31,258","34,573","34,939","36,647","37,115","36,302","39,678","40,227","42,403","40,552","35,732","35,997","40,817","40,308","42,098","42,525","45,657","47,846","48,239","49,877","50,487","52,961","55,833","57,519","60,011","62,521","64,329","65,948","70,320","72,668","76,330","79,822","83,082","87,174","91,204","96,117","101,139","106,066","112,371","118,298","123,521","130,013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burma ,,,,,,,,,,,"1,767",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,332",,,,,"6,385",,,,,"7,348",,"8,445",,,"10,405",,,,,"9,392",,,,,"11,326",,,,,"13,235",,,,,"13,167",,"11,942",,,,,,,,,,,,"7,711","8,834","9,028","9,265","8,690","9,822","10,472","11,089","10,785","12,457","12,871","13,183","14,332","14,737","14,999","15,379","14,737","15,151","16,148","16,815","17,575","18,149","18,284","18,352","19,323","20,125","21,350","22,625","24,086","25,222","27,381","28,930","30,499","31,827","33,397","34,349","33,986","32,624","28,921","29,989","30,834","30,634","33,593","35,622","38,286","40,946","43,584","46,088","48,748","54,084","61,518","68,470","76,686","87,269",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,962","4,626","5,054","5,515","6,021","6,564","7,136","7,729","8,345","8,981","9,637","10,276","12,072","13,968","15,165","17,360","17,659","17,959","18,557","20,652","22,548","24,144","26,639","29,931","30,629","30,729","35,718","39,908","43,300","48,289","53,177","58,066","59,662","63,055","69,340","69,639","77,122","87,099","94,083","96,478","99,770","105,395","112,336","119,466","126,016","130,912","136,550","143,476","136,347","141,006","155,337","156,057","159,003","164,103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia ,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,376","2,486","2,776","2,893","3,007","3,258","3,449","3,300","4,020","3,936","3,889","4,259","4,194","4,095","4,743","5,316","5,165","5,865","7,261","7,219","6,988","6,431","6,762","7,380","6,672","7,380","6,672","7,089","8,557","6,945","6,878","9,354",,,,,"6,186","7,017","9,277","10,032","9,478","9,930","9,977","10,607","10,677","11,320","11,257","11,256","12,026","12,899","13,794","14,578","15,271","16,235","17,405","18,278","18,587","20,217","21,382","22,684","24,359","26,195","29,982","32,222","32,489","36,536","39,513","42,970","46,469","50,333","53,901","57,102","60,588","65,290","64,617","65,434","68,898","74,982","81,996","89,823","98,397","107,140","117,741","128,587","141,226","155,353","166,729","154,459","163,939","177,955","178,532","185,880","195,543",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal ,,,,,,,,,,,"1,541",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,865",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,462","4,591","4,748","5,038","5,145","5,248","5,484","5,484","5,792","5,957","6,091","6,238","6,385","6,537","6,689","6,849","7,331","7,216","7,265","7,590","7,787","7,693","7,934","7,894","8,393","8,518","8,893","9,161","9,563","9,790","9,563","9,563","10,749","10,433","11,441","12,146","12,664","13,164","14,199","14,525","15,609","16,603","17,285","17,950","19,425","20,099","21,170","22,025","22,435","23,175","24,681","25,989","26,322","26,660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,477","23,764","25,366","24,534","24,625","26,983","27,603","28,238","29,069","30,339","30,762","31,095","32,621","34,602","37,111","39,439","42,417","44,307","47,919","49,718","53,195","56,642","62,522","62,824","63,323","67,828","70,141","73,043","76,898","79,951","86,406","89,580","98,907","106,753","114,852","122,649","127,518","138,632","147,421","155,994","166,031","174,001","182,014","191,942","205,962","209,584","217,417","228,206","239,266","241,694","247,857","256,929","265,634","270,575","279,284","293,666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
